Year,Month,Day,Hour,air_temp,windspeed,winddir,pressure,humidity,rainfall,fog,AOD
2014.00,5.00000,3.00000,12.0000,-40.0000,0.000000,359.200,976.300,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,13.0000,-40.0000,0.000000,359.200,976.900,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,14.0000,-40.0000,0.000000,359.200,977.100,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,15.0000,-40.0000,0.000000,359.200,977.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,16.0000,-40.0000,0.700000,88.0000,978.100,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,17.0000,-40.0000,0.500000,105.100,978.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,18.0000,-40.0000,0.000000,359.200,977.200,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,19.0000,-40.0000,0.000000,359.200,977.600,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,20.0000,-40.0000,0.000000,359.200,976.900,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,21.0000,-40.0000,0.000000,359.200,976.700,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,22.0000,-40.0000,0.000000,359.200,976.800,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,3.00000,23.0000,-40.0000,0.000000,359.200,977.500,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,0.000000,-40.0000,0.000000,359.200,978.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,1.00000,-40.0000,0.000000,359.200,978.600,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,2.00000,-40.0000,0.000000,359.200,978.900,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,3.00000,-40.0000,0.000000,359.200,979.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,4.00000,-40.0000,1.10000,99.2000,980.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,5.00000,-40.0000,0.000000,359.200,979.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,6.00000,-40.0000,0.000000,359.200,978.900,0.000000,93.0000,128.000,0.158600
2014.00,5.00000,4.00000,7.00000,-40.0000,0.400000,101.200,978.200,0.000000,93.0000,128.000,0.204952
2014.00,5.00000,4.00000,8.00000,-40.0000,0.000000,359.200,977.400,0.000000,93.0000,128.000,0.367110
2014.00,5.00000,4.00000,9.00000,-40.0000,1.00000,89.9000,976.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,10.0000,-40.0000,0.000000,359.200,975.600,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,11.0000,-40.0000,0.000000,359.200,974.500,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,12.0000,-40.0000,0.200000,139.800,974.100,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,13.0000,-40.0000,0.000000,359.200,974.800,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,14.0000,-40.0000,0.000000,359.200,975.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,15.0000,-40.0000,0.700000,154.900,976.300,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,16.0000,-40.0000,0.000000,359.200,976.800,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,17.0000,-40.0000,0.000000,359.200,977.100,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,18.0000,-40.0000,0.800000,102.200,978.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,19.0000,-40.0000,0.000000,359.200,978.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,20.0000,-40.0000,0.700000,157.900,977.900,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,21.0000,-40.0000,0.000000,359.200,977.800,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,22.0000,-40.0000,0.000000,359.200,977.600,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,4.00000,23.0000,-40.0000,0.000000,359.200,978.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,0.000000,-40.0000,0.500000,324.000,979.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,1.00000,-40.0000,0.400000,191.100,979.400,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,2.00000,-40.0000,0.000000,359.200,980.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,3.00000,-40.0000,0.000000,359.200,980.700,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,4.00000,-40.0000,1.60000,116.800,980.700,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,5.00000,-40.0000,2.20000,110.000,980.800,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,6.00000,-40.0000,0.600000,83.1000,980.200,0.000000,93.0000,128.000,0.105282
2014.00,5.00000,5.00000,7.00000,-40.0000,1.20000,112.900,979.700,0.000000,93.0000,128.000,0.587617
2014.00,5.00000,5.00000,8.00000,-40.0000,0.100000,108.000,979.300,0.000000,93.0000,128.000,0.0986303
2014.00,5.00000,5.00000,9.00000,-40.0000,0.200000,180.800,979.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,10.0000,-40.0000,0.000000,359.200,978.000,0.000000,93.0000,128.000,-999.000
2014.00,5.00000,5.00000,11.0000,-40.0000,0.500000,173.000,978.200,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,12.0000,-40.0000,0.000000,359.200,977.900,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,13.0000,-40.0000,0.000000,359.200,978.100,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,14.0000,-40.0000,0.000000,359.200,979.200,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,15.0000,-40.0000,1.00000,244.900,980.200,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,16.0000,-40.0000,0.500000,268.800,981.700,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,17.0000,-40.0000,0.400000,289.800,982.800,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,18.0000,-40.0000,0.000000,359.200,982.500,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,19.0000,-40.0000,0.000000,359.200,982.000,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,20.0000,-40.0000,0.000000,359.200,981.500,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,21.0000,-40.0000,0.000000,359.200,981.500,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,22.0000,-40.0000,1.00000,126.100,981.300,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,5.00000,23.0000,-40.0000,0.600000,120.200,981.600,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,6.00000,0.000000,-40.0000,0.000000,359.200,982.200,0.000000,97.0000,128.000,-999.000
2014.00,5.00000,6.00000,1.00000,-40.0000,0.000000,359.200,982.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,2.00000,-40.0000,0.000000,359.200,983.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,3.00000,-40.0000,0.000000,359.200,983.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,4.00000,-40.0000,0.000000,359.200,984.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,5.00000,-40.0000,0.000000,359.200,984.200,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,6.00000,-40.0000,0.100000,176.000,984.000,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,6.00000,7.00000,-40.0000,0.300000,109.000,983.200,0.000000,98.0000,128.000,0.483936
2014.00,5.00000,6.00000,8.00000,-40.0000,0.800000,66.0000,982.700,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,6.00000,9.00000,-40.0000,0.700000,100.200,981.600,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,10.0000,-40.0000,0.000000,359.200,980.700,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,11.0000,-40.0000,0.000000,359.200,979.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,12.0000,-40.0000,0.000000,359.200,979.200,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,13.0000,-40.0000,0.000000,359.200,979.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,14.0000,-40.0000,0.000000,359.200,980.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,15.0000,-40.0000,0.000000,359.200,980.500,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,16.0000,-40.0000,0.000000,359.200,980.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,17.0000,-40.0000,0.000000,359.200,980.500,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,18.0000,-40.0000,0.000000,359.200,980.700,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,19.0000,-40.0000,0.000000,359.200,980.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,20.0000,-40.0000,0.000000,359.200,979.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,21.0000,-40.0000,0.000000,359.200,979.500,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,22.0000,-40.0000,0.000000,359.200,979.600,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,6.00000,23.0000,-40.0000,0.000000,359.200,979.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,0.000000,-40.0000,0.000000,359.200,980.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,1.00000,-40.0000,0.000000,359.200,981.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,2.00000,-40.0000,0.000000,359.200,981.600,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,3.00000,-40.0000,0.000000,359.200,981.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,4.00000,-40.0000,0.000000,359.200,982.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,5.00000,-40.0000,0.700000,71.8000,981.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,6.00000,-40.0000,0.000000,359.200,981.300,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,7.00000,7.00000,-40.0000,0.000000,359.200,980.800,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,7.00000,8.00000,-40.0000,0.000000,359.200,979.600,0.000000,98.0000,128.000,0.100846
2014.00,5.00000,7.00000,9.00000,-40.0000,0.100000,75.8000,978.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,10.0000,-40.0000,0.000000,359.200,977.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,11.0000,-40.0000,0.000000,359.200,977.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,12.0000,-40.0000,0.000000,359.200,976.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,13.0000,-40.0000,0.000000,359.200,976.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,14.0000,-40.0000,0.000000,359.200,977.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,15.0000,-40.0000,0.000000,359.200,977.600,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,16.0000,-40.0000,0.000000,359.200,977.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,17.0000,-40.0000,0.000000,359.200,977.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,18.0000,-40.0000,0.000000,359.200,978.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,19.0000,-40.0000,0.000000,359.200,977.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,20.0000,-40.0000,0.000000,359.200,977.200,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,21.0000,-40.0000,0.000000,359.200,977.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,22.0000,-40.0000,0.000000,359.200,977.000,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,7.00000,23.0000,-40.0000,0.000000,359.200,976.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,0.000000,-40.0000,0.000000,359.200,977.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,1.00000,-40.0000,0.000000,359.200,977.600,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,2.00000,-40.0000,0.000000,359.200,978.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,3.00000,-40.0000,0.000000,359.200,978.500,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,4.00000,-40.0000,0.000000,359.200,978.800,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,5.00000,-40.0000,0.000000,359.200,979.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,6.00000,-40.0000,0.000000,359.200,978.400,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,8.00000,7.00000,-40.0000,0.300000,128.100,977.800,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,8.00000,8.00000,-40.0000,0.300000,191.100,977.100,0.000000,98.0000,128.000,0.000000
2014.00,5.00000,8.00000,9.00000,-40.0000,0.000000,359.200,976.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,10.0000,-40.0000,0.000000,359.200,975.300,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,11.0000,-40.0000,0.700000,114.900,974.400,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,12.0000,-40.0000,0.000000,359.200,974.100,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,13.0000,-40.0000,0.000000,359.200,974.900,0.000000,98.0000,128.000,-999.000
2014.00,5.00000,8.00000,14.0000,-40.0000,0.200000,173.000,980.900,0.000000,101.000,128.000,-999.000
2014.00,5.00000,8.00000,15.0000,-40.0000,0.000000,359.200,981.600,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,16.0000,-40.0000,0.000000,359.200,978.300,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,17.0000,-40.0000,0.000000,359.200,977.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,18.0000,-40.0000,0.000000,359.200,976.900,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,19.0000,-40.0000,0.000000,359.200,976.500,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,20.0000,-40.0000,0.000000,359.200,976.200,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,21.0000,-40.0000,0.000000,359.200,975.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,22.0000,-40.0000,0.000000,359.200,976.100,0.000000,103.000,128.000,-999.000
2014.00,5.00000,8.00000,23.0000,-40.0000,0.000000,359.200,976.100,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,0.000000,-40.0000,0.000000,359.200,976.300,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,1.00000,-40.0000,0.000000,359.200,976.300,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,2.00000,-40.0000,0.000000,359.200,976.400,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,3.00000,-40.0000,0.000000,359.200,976.600,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,4.00000,-40.0000,0.600000,118.800,977.100,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,5.00000,-40.0000,0.500000,93.8000,976.600,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,6.00000,-40.0000,0.000000,359.200,976.400,0.000000,103.000,128.000,0.000000
2014.00,5.00000,9.00000,7.00000,-40.0000,0.100000,208.200,975.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,8.00000,-40.0000,1.00000,165.200,975.100,0.000000,103.000,128.000,0.485395
2014.00,5.00000,9.00000,9.00000,-40.0000,0.300000,143.200,974.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,10.0000,-40.0000,0.000000,359.200,974.100,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,11.0000,-40.0000,0.000000,359.200,973.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,12.0000,-40.0000,0.000000,359.200,973.400,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,13.0000,-40.0000,0.000000,359.200,973.400,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,14.0000,-40.0000,0.000000,359.200,973.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,15.0000,-40.0000,0.000000,359.200,974.300,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,16.0000,-40.0000,0.000000,359.200,974.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,17.0000,-40.0000,0.000000,359.200,975.000,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,18.0000,-40.0000,0.000000,359.200,975.100,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,19.0000,-40.0000,0.000000,359.200,974.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,20.0000,-40.0000,0.000000,359.200,974.300,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,21.0000,-40.0000,0.000000,359.200,974.200,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,22.0000,-40.0000,0.000000,359.200,973.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,9.00000,23.0000,-40.0000,0.000000,359.200,973.900,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,0.000000,-40.0000,0.000000,359.200,973.900,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,1.00000,-40.0000,0.000000,359.200,974.500,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,2.00000,-40.0000,0.000000,359.200,974.600,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,3.00000,-40.0000,0.000000,359.200,974.900,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,4.00000,-40.0000,0.000000,359.200,975.200,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,5.00000,-40.0000,0.400000,105.100,975.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,6.00000,-40.0000,0.000000,359.200,975.600,0.000000,103.000,128.000,0.520735
2014.00,5.00000,10.0000,7.00000,-40.0000,0.000000,359.200,975.100,0.000000,103.000,128.000,0.178682
2014.00,5.00000,10.0000,8.00000,-40.0000,0.000000,359.200,974.500,0.000000,103.000,128.000,0.000000
2014.00,5.00000,10.0000,9.00000,-40.0000,0.000000,359.200,973.700,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,10.0000,-40.0000,0.200000,312.800,972.800,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,11.0000,-40.0000,0.000000,359.200,972.500,0.000000,103.000,128.000,-999.000
2014.00,5.00000,10.0000,12.0000,-40.0000,1.70000,95.8000,974.600,0.000000,104.000,128.000,-999.000
2014.00,5.00000,10.0000,13.0000,-40.0000,0.000000,359.200,973.800,0.000000,104.000,128.000,-999.000
2014.00,5.00000,10.0000,14.0000,-40.0000,0.000000,359.200,974.400,0.000000,104.000,128.000,-999.000
2014.00,5.00000,10.0000,15.0000,-40.0000,1.20000,199.900,976.000,0.000000,104.000,128.000,-999.000
2014.00,5.00000,10.0000,16.0000,-40.0000,0.000000,359.200,977.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,17.0000,-40.0000,0.000000,359.200,977.700,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,18.0000,-40.0000,0.000000,359.200,977.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,19.0000,-40.0000,0.000000,359.200,977.400,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,20.0000,-40.0000,0.000000,359.200,977.400,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,21.0000,-40.0000,0.000000,359.200,976.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,22.0000,-40.0000,0.000000,359.200,976.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,10.0000,23.0000,-40.0000,0.000000,359.200,977.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,0.000000,-40.0000,0.000000,359.200,977.900,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,1.00000,-40.0000,0.000000,359.200,978.700,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,2.00000,-40.0000,0.000000,359.200,979.200,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,3.00000,-40.0000,0.000000,359.200,979.700,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,4.00000,-40.0000,0.000000,359.200,980.500,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,5.00000,-40.0000,0.000000,359.200,980.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,6.00000,-40.0000,0.000000,359.200,980.400,0.000000,105.000,128.000,0.000000
2014.00,5.00000,11.0000,7.00000,-40.0000,0.000000,359.200,980.100,0.000000,105.000,128.000,0.000000
2014.00,5.00000,11.0000,8.00000,-40.0000,0.000000,359.200,979.400,0.000000,105.000,128.000,0.000000
2014.00,5.00000,11.0000,9.00000,-40.0000,0.000000,359.200,978.300,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,10.0000,-40.0000,0.000000,359.200,977.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,11.0000,-40.0000,0.000000,359.200,976.900,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,12.0000,-40.0000,0.000000,359.200,976.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,13.0000,-40.0000,0.000000,359.200,976.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,14.0000,-40.0000,0.000000,359.200,977.300,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,15.0000,-40.0000,0.000000,359.200,978.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,16.0000,-40.0000,0.000000,359.200,978.900,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,17.0000,-40.0000,0.000000,359.200,978.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,18.0000,-40.0000,0.000000,359.200,978.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,19.0000,-40.0000,0.000000,359.200,978.900,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,20.0000,-40.0000,0.000000,359.200,978.400,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,21.0000,-40.0000,0.000000,359.200,978.300,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,22.0000,-40.0000,0.000000,359.200,978.300,0.000000,105.000,128.000,-999.000
2014.00,5.00000,11.0000,23.0000,-40.0000,0.000000,359.200,978.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,0.000000,-40.0000,2.20000,165.200,979.500,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,1.00000,-40.0000,0.900000,100.200,980.500,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,2.00000,-40.0000,0.000000,359.200,980.500,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,3.00000,-40.0000,0.300000,154.000,980.900,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,4.00000,-40.0000,1.20000,283.000,981.200,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,5.00000,-40.0000,0.000000,359.200,981.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,6.00000,-40.0000,0.000000,359.200,980.700,0.000000,105.000,128.000,0.692959
2014.00,5.00000,12.0000,7.00000,-40.0000,0.000000,359.200,980.000,0.000000,105.000,128.000,0.000000
2014.00,5.00000,12.0000,8.00000,-40.0000,0.000000,359.200,979.100,0.000000,105.000,128.000,0.000000
2014.00,5.00000,12.0000,9.00000,-40.0000,0.600000,132.000,978.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,10.0000,-40.0000,1.90000,80.2000,978.200,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,11.0000,-40.0000,0.000000,359.200,977.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,12.0000,-40.0000,0.100000,111.900,977.400,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,13.0000,-40.0000,0.000000,359.200,978.000,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,14.0000,-40.0000,0.000000,359.200,978.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,15.0000,-40.0000,0.000000,359.200,979.400,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,16.0000,-40.0000,0.000000,359.200,980.000,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,17.0000,-40.0000,0.000000,359.200,980.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,18.0000,-40.0000,0.000000,359.200,979.600,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,19.0000,-40.0000,1.20000,278.100,978.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,20.0000,-40.0000,0.400000,134.900,978.100,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,21.0000,-40.0000,0.000000,359.200,978.000,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,22.0000,-40.0000,0.800000,154.900,977.800,0.000000,105.000,128.000,-999.000
2014.00,5.00000,12.0000,23.0000,-40.0000,0.400000,200.900,980.200,0.000000,105.000,128.000,-999.000
2014.00,5.00000,13.0000,0.000000,-40.0000,1.00000,176.900,986.000,0.000000,108.000,128.000,-999.000
2014.00,5.00000,13.0000,1.00000,-40.0000,0.000000,359.200,984.700,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,2.00000,-40.0000,0.500000,328.000,981.900,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,3.00000,-40.0000,0.000000,359.200,983.200,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,4.00000,-40.0000,0.000000,359.200,983.800,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,5.00000,-40.0000,0.000000,359.200,983.800,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,6.00000,-40.0000,0.000000,359.200,983.900,0.000000,112.000,128.000,0.000000
2014.00,5.00000,13.0000,7.00000,-40.0000,0.000000,359.200,983.300,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,8.00000,-40.0000,0.000000,359.200,982.700,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,9.00000,-40.0000,0.000000,359.200,981.900,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,10.0000,-40.0000,0.500000,251.200,981.400,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,11.0000,-40.0000,0.000000,359.200,980.800,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,12.0000,-40.0000,0.000000,359.200,980.500,0.000000,112.000,128.000,-999.000
2014.00,5.00000,13.0000,13.0000,-40.0000,0.000000,359.200,980.100,0.000000,112.000,128.000,-999.000
